2021-09-21 14:40:15,0,leaving,0,0,0,111,78
2021-09-21 14:44:58,0,entering,1,1,6.27937650680542,112,79
2021-09-21 14:45:01,0,entering,1,1,0,112,79
2021-09-21 15:18:53,0,leaving,0,0,0,112,79
2021-09-21 16:06:06,0,entering,1,1,8.156748294830322,113,80
2021-09-21 16:06:09,0,entering,1,1,0,113,80
2021-09-21 16:08:55,0,leaving,0,0,0,113,80
2021-09-21 16:14:48,0,entering,1,1,6.624119997024536,114,81
2021-09-21 16:14:51,0,entering,1,1,0,114,81
2021-09-21 17:03:36,0,leaving,0,0,0,114,81
2021-09-21 17:09:30,0,entering,1,1,73.49196171760559,115,82
2021-09-21 17:09:34,0,entering,1,1,0,115,82
2021-09-21 17:32:50,0,leaving,0,0,0,115,82
2021-09-21 17:44:07,0,entering,1,1,1.8224997520446777,116,83
2021-09-21 17:44:10,0,entering,1,1,0,116,83
2021-09-21 18:38:37,0,leaving,0,0,0,117,83
2021-09-21 19:08:31,0,leaving,0,0,0,117,83
2021-09-21 21:01:25,0,entering,1,1,32.74312448501587,118,84
2021-09-21 21:01:28,0,entering,1,1,0,118,84
2021-09-21 21:04:08,0,leaving,0,0,0,118,84
2021-09-21 21:08:04,0,IR,0,1,0,118,84
2021-09-21 21:08:07,0,entering,1,1,0,119,85
2021-09-21 21:25:26,0,leaving,0,0,0,119,85
2021-09-21 21:25:51,0,leaving,0,0,0,119,85
2021-09-21 22:08:40,0,leaving,0,0,0,119,85
2021-09-21 22:21:05,0,IR,0,1,0,119,85
2021-09-21 22:21:08,0,entering,1,1,0,120,86
2021-09-21 23:05:37,0,leaving,0,0,0,120,86
2021-09-21 23:09:01,0,IR,0,1,0,120,86
2021-09-21 23:09:04,0,entering,1,1,0,121,87
2021-09-22 08:34:56,0,leaving,0,0,0,121,87
2021-09-22 08:47:36,0,IR,0,1,0,121,87
2021-09-22 08:47:39,0,entering,1,1,0,122,88
2021-09-22 09:28:53,0,leaving,0,0,0,122,88
2021-09-22 09:33:38,0,entering,1,1,26.670223712921143,123,89
2021-09-22 09:33:41,0,entering,1,1,0,123,89
2021-09-22 09:59:32,0,leaving,0,0,0,123,89
2021-09-22 10:10:01,0,leaving,0,0,0,124,89
2021-09-22 10:19:14,0,IR,0,1,0,124,89
2021-09-22 10:19:17,0,entering,1,1,0,125,90
2021-09-22 10:50:08,0,leaving,0,0,0,125,90
2021-09-22 10:55:17,0,entering,1,1,0.5061671733856201,126,91
2021-09-22 10:55:20,0,entering,1,1,0,126,91
2021-09-22 11:11:46,0,leaving,0,0,0,126,91
2021-09-22 11:48:45,0,leaving,0,0,0,126,91
2021-09-22 11:53:06,0,entering,1,1,30.642239093780518,127,92
2021-09-22 11:53:09,0,entering,1,1,0,127,92
2021-09-22 14:22:08,0,leaving,0,0,0,127,92
2021-09-22 14:40:45,0,IR,0,1,0,127,92
2021-09-22 14:40:48,0,entering,1,1,0,128,93
2021-09-22 14:41:43,0,entering,1,1,11.73546290397644,129,94
2021-09-22 14:41:46,0,entering,1,1,0,129,94
2021-09-22 15:13:28,0,leaving,0,0,0,129,94
2021-09-22 15:18:00,0,entering,1,1,55.82328486442566,130,95
2021-09-22 15:18:03,0,entering,1,1,0,130,95
2021-09-22 16:06:08,0,leaving,0,0,0,130,95
2021-09-22 16:10:55,0,entering,1,1,2.3881125450134277,131,96
2021-09-22 16:10:58,0,entering,1,1,0,131,96
2021-09-22 16:40:29,0,leaving,0,0,0,131,96
2021-09-22 17:31:15,0,IR,0,1,0,131,96
2021-09-22 17:31:18,0,entering,1,1,0,132,97
2021-09-22 17:31:23,0,IR,0,1,0,132,97
2021-09-22 17:31:26,0,entering,1,1,0,133,98
2021-09-22 17:31:30,0,IR,0,1,0,133,98
2021-09-22 17:31:33,0,entering,1,1,0,134,99
2021-09-22 17:31:36,0,IR,0,1,0,134,99
